,,
4.872,3.1093,-60.828
-7.8037,0.8832,25.681
-1.0754,-3.3578,-18.35
10.797,-1.8099,22.965
-1.4326,0.65024,-34.711
-4.9486,-4.385,8.5937
9.8566,0.351,99.2
7.8277,4.5289,-113.28
2.8726,4.5465,-2.5481
14.622,7.7863,105.31
-52.838,-6.7819,-28.397
14.03,3.8072,-53.388
9.1135,-3.7689,-7.4718
4.1446,-1.0416,-31.577
-1.7031,-1.2849,70.035
-0.98031,2.9613,29.124
-12.764,0.25885,-78.247
-2.8348,-1.8337,-28.366
4.5572,-0.87181,88.49
4.4686,-2.2458,-76.521
-1.9191,1.6939,66.492
-3.5114,-2.075,39.748
1.5471,-0.98053,-132.32
10.076,0.848,193.89
-9.5529,0.16256,-186.08
-0.93231,1.9165,27.148
-19.379,-9.0505,-13.926
22.956,0.20501,78.243
-5.0585,-2.0004,23.015
-3.8529,-0.11597,-54.892
11.528,4.6914,-10.061
-28.19,-8.8124,8.4256
22.385,6.6049,-9.5748
-14.094,-1.4868,4.8374
10.51,-0.72789,18.95
32.76,8.2926,-30.705
-28.83,-1.4258,28.025
2.8052,2.7666,-21.075
-7.6828,-0.03831,-26.381
-5.5228,-2.8784,72.297
3.1052,-2.3359,114.01
23.584,6.3326,-120.04
-14.009,8.2978,-146.56
-8.3815,-5.9608,49.813
16.936,-4.8882,67.569
-8.7138,-2.778,80.373
-9.0637,-0.95465,-82.821
10.47,4.5341,-59.647
1.2452,-5.9929,154.51
-17.226,-0.6989,-97.901
18.101,7.9478,-42.451
25.232,4.7774,31.904
-74.996,-16.643,23.66
56.616,12.261,7.6944
0.74308,-1.0551,-11.146
-22.902,-4.826,-3.3021
2.7628,0.83143,-7.6489
7.3717,0.27645,-4.4104
-3.6231,-2.6362,1.2355
0.62215,3.6498,15.457
3.8935,-0.46904,-13.685
9.612,1.052,8.8299
-12.885,-0.84696,17.006
6.5271,1.2466,-7.876
3.1246,1.0427,-20.308
-4.6818,-0.037275,19.009
-2.6271,-0.9971,10.42
-1.3698,2.0801,-17.319
8.0178,-2.603,14.948
-6.9609,1.1338,-19.122
-2.3742,-0.77863,-3.7291
-0.42923,-2.4073,4.8828
4.1363,-2.3814,-6.3681
-2.7702,-0.92151,-1.4081
-2.184,2.6589,-6.8859
0.27046,-3.9594,7.8806
3.4782,-1.1276,-2.2665
6.3766,8.6032,-11.573
-2.4628,-1.9807,8.8799
-7.6172,0.94843,22.002
7.6431,-1.9517,5.178
1.4326,2.6113,-12.25
-3.54,2.2437,1.2127
-7.7252,-0.83143,4.6103
15.275,0.59122,12.95
-6.444,1.4765,-25.468
0.16246,-0.70201,9.5248
-3.1458,-2.7252,-19.145
1.3145,2.9219,19.713
1.1142,-0.090081,-0.54505
-0.68585,-3.6125,-7.3446
-0.30369,-0.7486,2.3029
-6.1782,1.081,0.90842
40.717,7.6496,24.182
-50.991,-6.4796,-7.8897
3.5418,3.4883,-12.164
18.522,0.61607,-0.89934
-12.982,-9.6749,16.538
30.408,8.1083,-28.338
-22.578,6.0054,-14.676
3.7717,-5.9619,41.906
-3.9452,-0.72272,18.873
-16.098,-4.9461,-55.173
6.9046,0.61193,10.256
10.259,-4.4202,-1.1128
-0.70615,4.9058,-9.4431
1.6523,-1.6121,-16.097
-4.9302,-4.8561,-11.028
9.9655,3.4624,2.8116
1.5618,-1.9859,1.8714
-20.177,0.99399,38.208
8.5043,5.6533,25.908
6.4542,1.5956,-0.26799
-1.7289,-4.8385,-8.0714
-4.8545,1.0168,-8.353
5.5532,1.7674,-22.765
-10.156,-2.4746,26.635
16.004,0.99813,-22.506
-6.5169,5.2878,-22.942
-4.9043,-0.98882,10.642
11.988,1.8627,-40.325
-22.395,-8.0451,81.172
13.236,-0.76931,22.47
-5.2218,5.3116,-106.13
1.3745,-3.4976,45.221
7.2692,-0.28991,-2.3619
-6.36,-2.8878,-8.7436
-6.0425,-1.2135,1.2127
15.085,0.5467,5.0554
-17.151,0.96293,-5.3506
5.0298,-2.6206,9.5385
-1.5452,0.8335,9.4385
16.772,1.5272,-10.174
-9.5686,1.2912,5.1417
-4.0846,0.72893,-7.7761
-3.06,-1.9373,66.315
27.053,9.2058,-80.782
-22.674,-3.4986,10.329
-1.1354,-11.395,75.794
0.15415,5.878,-59.211
4.8092,13.406,-71.002
0.46431,-0.28474,126.44
-15.914,-8.9697,-74.845
12.765,3.4376,-8.5074
7.9135,-1.1048,-13.772
-6.9111,-2.3742,-0.68586
3.2825,-4.4564,132.03
-17.153,-2.8215,-66.083
16.254,9.1178,-95.448
21.067,1.0447,77.925
-32.726,-7.5492,-31.881
4.8277,1.0934,35.51
-2.3243,-1.7519,-2.6072
0.94431,-0.96189,-20.626
4.9745,-0.31062,-0.99018
5.8477,0.50321,-1.8259
-22.17,-1.3129,14.789
34.967,6.813,-15.734
-23.338,-3.7886,0.377
9.1283,1.5407,26.917
-3.5529,-0.75067,-21.811
-3.4209,1.6391,-48.128
4.5028,-1.8379,125.44
11.158,-1.6246,-98.296
-23.118,2.2282,24.655
24.867,2.0077,65.143
-4.1954,3.0897,-56.527
-26.541,-1.4361,14.385
41.417,2.9447,-114.76
-27.529,-0.010354,40.243
7.4963,-4.8499,177.44
-26.328,-5.8086,-117.11
37.428,14.756,-71.366
-20.387,-7.7469,37.632
-0.23077,-2.807,13.263
0.81877,-1.2435,-20.185
-8.7175,-2.2675,33.262
3.4163,-0.98778,65.802
27.995,11.63,-178.64
-21.218,1.8855,112.05
-6.2594,-12.712,110.35
18.795,13.186,-111.2
-16.214,-0.80451,-19.204
-9.0452,-6.5024,8.7845
12.286,-0.93601,-2.5073
4.9698,2.1278,2.3483
-7.9551,-1.8534,-1.3308
1.0218,1.5355,2.8343
-0.59077,-1.4268,-0.36337
6.9009,-0.82315,-1.8214
5.6335,2.9054,1.0174
-12.262,-2.3504,0.82212
1.3708,-0.89563,-3.3657
2.7222,1.8016,5.1281
-5.9529,-0.24953,5.2144
13.524,1.7467,3.343
-3.4108,3.2543,-10.842
-20.006,-9.9762,31.836
53.71,13.212,2.6526
-52.325,-2.8774,-111.25
23.477,2.5854,70.821
-12.05,-10.851,57.989
19.257,7.8857,-45.121
-15.534,3.9604,-79.569
-3.3342,-5.2972,128.25
11.138,3.9563,-157.31
-8.9945,-2.631,130.76
-6.5474,-8.2884,-5.9411
3.8751,-5.3976,-13.395
1.4372,6.4754,-74.2
-13.563,-2.3276,61.223
1.7354,-1.9165,27.662
40.475,16.724,-49.359
-57.5,-5.9557,82.408
19.074,3.2325,-127.98
12.88,-6.9217,183.68
1.8591,3.1187,-147.12
-30.936,-1.6059,14.912
22.151,-0.89149,45.476
14.823,-0.33961,-112.94
-21.402,-5.6885,153.03
4.6505,-2.2365,-31.273
8.3935,3.3154,-88.167
1.5655,-2.6962,13.999
-16.761,-4.7349,45.635
20.836,4.9503,0.92205
-16.152,-0.59847,-14.299
14.294,3.6457,64.839
9.8889,15.06,-119.43
-20.661,-5.9981,108.98
1.1622,-6.0323,-38.036
4.6837,3.4251,-23.042
-0.64338,1.6701,31.245
14.549,3.7254,-57.303
-16.788,-1.3678,71.248
9.3203,4.9151,-45.24
-1.6523,3.3195,-25.695
-2.0428,-3.0834,121
-4.5489,-1.4506,-80.986
-18.612,-0.88631,-91.996
40.79,3.4148,164.76
-15.031,-6.6639,-71.716
-17.754,-1.7395,-22.184
4.6578,-2.8909,-16.824
15.799,-4.8571,90.052
-21.602,0.18534,-64.802
35.972,9.9855,7.9169
-25.994,-9.9461,29.006
-7.2471,4.2017,-39.244
9.1542,2.2178,-6.9767
-0.17908,-2.106,10.32
-0.54277,5.1211,7.9578
-5.4729,8.0534,-17.124
1.7631,1.2031,2.8207
2.76,1.7913,4.7511
3.6425,2.2002,8.0078
-0.12092,-1.6453,10.983
2.3077,-0.27542,-6.5543
-2.9243,1.4641,-12.314
-13.569,-9.8364,44.313
32.901,2.689,15.943
-14.091,12.117,-75.576
2.3954,-4.9234,-69.835
-15.82,-8.2812,99.482
5.34,9.3466,96.924
2.3354,3.4324,-48.469
1.236,-3.364,-80.023
-7.2582,-4.2793,-39.303
-0.59077,-4.1199,5.8275
13.197,-1.6629,103.16
-18.383,-6.0344,-66.615
3.4782,-2.9809,9.9609
7.836,-1.0716,-64.852
-1.3154,5.4359,25.622
14.604,-4.8757,178.92
-21.937,2.7966,-95.557
2.4886,10.899,-46.08
-0.21138,0.66577,-48.673
