,,
8.9831,3.1565,-71.947
-23.427,-1.5199,26.92
16.817,2.1495,41.258
5.0336,3.524,-99.964
6.7501,1.9025,99.938
-27.444,-3.8291,-20.244
9.2018,3.9542,-27.107
4.7197,-2.1546,8.1822
4.0023,-2.2047,1.1289
-5.158,-5.7409,20.844
-8.6626,2.8787,-50.564
30.73,12.117,52.991
-5.1222,-5.7149,4.4444
-29.852,2.3993,55.218
29.329,7.5425,-79.107
-27.259,-0.44144,28.516
13.47,-3.505,-12.204
5.4021,-3.5117,-3.3378
-3.367,0.31287,-0.47556
-11.039,-3.0536,-23.987
11.319,1.6401,-11
-22.25,-2.8992,70.027
34.619,1.4955,-57.658
-17.911,-1.5584,-24.009
-1.626,1.8176,-6.3911
-3.6668,1.8524,87.676
11.843,-0.67391,-16.453
2.1624,1.0334,40.747
-15.941,1.1376,-74.702
-0.40815,2.8256,-20.28
20.794,-0.86586,44.578
-7.7832,-3.5513,7.5156
9.2499,2.8314,-14.924
-11.042,-0.10287,-8.6267
-7.1186,-0.35849,-84.422
24.732,2.4012,185.72
3.0823,-7.2862,-86.96
-17.818,9.3318,-164
-19.287,-0.063321,99.129
18.035,-6.4701,28.409
0.20926,-0.63822,25.227
-8.4279,-0.20029,9.5289
8.3619,3.7651,4.5378
-14.118,3.8963,22.347
6.4833,2.2121,-22.4
3.0503,-1.5469,2.32
-1.3017,-1.5777,-51.529
-15.597,-0.86779,11.733
37.146,4.6005,14.489
-21.246,-3.6101,-39.022
-17.458,3.6397,10.876
38.613,-2.768,-60.404
-33.817,-5.9878,-25.52
5.1203,9.9781,18.862
35.317,6.71,39.022
-27.175,-5.7505,11.88
-18.803,-0.29096,107.2
24.469,4.2619,-45.649
-8.9548,3.4497,-4.2089
-2.4197,-8.7639,10.467
6.8896,4.1404,45.298
34.546,11.662,-21.28
-56.418,-12.13,-90.742
22.846,-2.8703,83.267
1.2631,-0.33534,-29.133
28.526,8.1154,-25.76
-66.84,-5.1496,39.2
33.753,2.3414,-16.24
6.8245,1.9199,-39.858
-9.8418,-4.1985,-13.818
8.163,-3.6256,52.307
14.388,0.56366,-56.258
-38.382,-4.1387,-62.618
8.0207,3.4053,55.022
8.5109,-2.4198,8.7111
-1.8532,0.86365,11.578
7.2119,2.0655,-3.6978
-3.0776,0.37653,18.733
7.1931,1.8292,-10.862
-14.149,-0.2601,34.738
0.60233,-0.10962,-8.9022
4.9252,3.7565,-37.142
4.7545,-0.20319,31.16
1.3555,0.30612,-11.791
2.0681,-0.62568,26.338
-2.8721,1.7983,-20.693
4.6377,3.6089,-21
-32.965,-4.9017,-15.027
28.834,5.103,30.004
17.168,1.7434,36.533
-27.307,-0.8948,-59.476
-9.8249,6.5171,7.3244
22.668,-0.20029,20.156
-8.6475,-6.4306,-0.35111
7.4551,-3.2966,-28.298
-11.526,2.6366,-54.062
8.5721,3.4951,104.46
2.924,1.5717,40.862
-5.9337,2.8285,1.8222
16.836,5.0355,-2.6667
-19.651,-5.5393,-21.689
-6.2118,3.6793,-10.169
9.6071,0.010952,-11.542
-0.19512,-1.9549,-21.147
-2.333,-4.5583,-18.498
6.0337,0.31383,42.284
-5.7188,2.3646,-43.333
21.113,7.3226,-82.422
-20.873,-4.594,177.29
-4.2757,-3.83,-80.022
4.0448,0.93696,94.156
-1.2838,-1.2826,-33.324
1.1453,5.9403,-155.62
-1.6524,-1.4437,100.69
20.112,1.1791,-15.498
-40.631,-2.3629,11.009
8.4402,-0.56105,71.276
62.101,6.821,-37.422
-64.452,-9.0794,4.9422
-12.649,3.4198,-35.298
26.836,1.4588,-50.72
-4.3652,-0.33051,45.329
1.1679,0.54919,7.3289
17.398,0.073651,-28.2
-19.253,-3.9853,30.92
6.16,5.9982,-16.751
-14.823,2.6163,-27.098
-36.489,-1.3935,112.65
66.383,7.8483,-7.48
-14.104,-4.2979,-29.707
43.897,10.261,6.6311
-80.351,-8.9684,13.076
0.97089,4.4606,-17.36
82.078,13.827,-156.92
-67.319,-14.685,167.94
24.055,-0.82631,1.24
-16.205,-5.9927,-76.969
-7.1054,-5.1448,59.782
26.831,7.4508,-75.067
-3.7139,-1.1736,-55.373
-55.161,-2.8134,136.92
29.05,3.6639,-35.911
3.3943,-2.2684,24.076
35.292,1.0199,-78.631
-24.104,5.0587,-19.276
-25.407,-2.3832,90.013
26.062,3.2857,-26.071
8.2545,1.1029,-25.724
-7.211,-3.9844,16.324
-6.225,0.81542,5.5467
-2.8976,2.5507,15.947
-1.9842,1.6845,69.293
60.18,14.035,-143.49
-85.291,-11.022,78.702
11.149,3.1333,31.733
48.156,1.5012,-43.676
-11.649,-1.9443,-24.293
-19.697,-3.8272,-3.0711
-2.0125,-1.3414,25.738
3.6734,-0.013162,-12.471
9.6637,4.1394,-6.1556
-11.496,2.2102,21.458
5.2079,-0.73468,-8.1689
0.46942,-1.5372,-10.96
2.0747,1.1646,-6.4222
-8.0452,2.8034,63.089
8.804,1.5321,-64.058
-2.7854,3.9224,-2.2444
-0.22528,-0.87454,24.573
40.252,5.3519,-51.436
-88.845,-9.716,127.46
51.416,7.6602,-66.582
12.889,-1.5006,-42.102
-15.217,-5.3396,13.271
-4.2559,-0.66426,-20.747
-1.9899,-0.76844,30.818
1.7354,0.47492,-1.1689
-2.5564,1.5283,-29.52
-2.989,-0.41443,60.422
56.203,8.3064,-66.142
-73.402,-1.3578,35.196
19.211,3.987,26.591
10.215,-2.278,-19.729
11.905,-1.3568,-13.013
-16.858,-0.45302,4.4711
6.5851,2.1523,-42.396
2.4348,-3.2503,60.942
-36.189,-3.6911,-51.28
20.923,3.2616,-22.36
14.101,-1.5932,29.938
-22.511,-5.7805,19.649
14.514,8.4096,3.88
-10.366,-2.8712,11.569
8.9077,-0.74239,8.6444
-1.758,3.4516,12.498
-7.5286,-2.852,-23.138
11.868,3.0976,-14.462
2.9259,5.4455,28.987
-10.078,-1.7465,12.107
-3.6932,-2.196,-4.5422
14.2,1.0026,16.191
-13.776,-0.38549,-68.862
6.0789,2.3588,30.32
-2.8137,-1.1456,0.25333
10.949,0.18265,-28.24
-35.656,-2.0639,44.4
48.119,-0.72792,-49.564
-25.533,-6.0611,10.307
-12.344,3.4893,-20.351
14.547,6.4641,-5.8756
9.707,0.85497,33.324
-20.24,-1.9944,30.578
9.2206,2.8092,-18.4
4.5189,-5.657,-43.947
4.6537,5.0461,21.16
1.1528,2.8497,18.311
-25.722,-0.86875,24.302
32.003,1.2128,-50.222
-20.951,-2.5018,86.178
-0.77294,-2.4652,-57.244
9.559,0.66687,-75.973
-1.6232,-2.2037,-18.302
17.761,4.9053,70.729
-18.115,-1.5363,45.453
-16.006,2.0067,-51.173
16.175,1.9469,-31.613
40.576,9.3193,184.04
-58.49,-6.418,-171.07
8.935,4.8117,67.804
18.495,-0.63822,25.907
-8.6881,-3.4683,-112.88
-4.2795,0.16432,84.324
-17.266,0.2984,-148.56
35.525,-25.699,-71.151
-31.938,-2.6639,103.41
18.876,19.276,30.076
1.7184,11.807,56.787
-7.6945,4.7857,-84.564
1.4149,-2.1825,36.182
-2.9881,-7.7386,120.79
-4.7583,-2.7719,-171.24
1.4667,-2.9233,-11.751
8.0443,-1.7948,45.933
-16.619,2.2324,-30.342
20.875,4.2986,27.378
-9.7306,4.6333,77.569
0.5354,-0.066215,5.7067
-7.7671,0.67845,-57.436
5.8423,-0.39707,-16.084
15.184,-7.2505,-68.827
-22.489,-10.924,104.81
5.043,7.1113,14.951
9.412,8.7,6.5111
-13.088,6.1158,20.32
5.2899,0.094872,39.28
1.6307,-0.044029,75.818
11.27,5.9017,-137.48
-12.769,-2.1468,79.649
11.21,-7.1791,-84.716
-13.121,-9.6542,-14.858
-7.4561,1.2466,-57.182
34.909,5.0857,-25.982
-25.919,-7.9421,26.791
6.0572,5.8062,177.15
-7.7323,8.3498,-14.547
17.537,6.9377,-48.72
-13.621,-2.8587,-16.293
-7.5466,-0.8186,-7.7778
7.5748,-7.3778,62.702
-4.0872,1.8398,-70.093
3.9382,-0.70574,-111.82
1.1556,0.44598,135.59
-7.1667,1.5774,41.556
-0.61458,2.244,-59.813
6.1402,3.5664,-48
-24.27,-4.7445,67.124
42.608,4.8542,-73.173
-19.301,-5.3637,123.84
-7.3703,-4.3857,-39.4
7.9566,5.5139,-93.827
-9.7806,-1.135,24.16
13.782,3.8008,49.244
8.8558,11.927,17.462
-40.973,-3.3256,175.47
32.82,8.673,-207.73
9.5694,-2.2404,1.8222
-50.589,-6.2859,-0.92444
43.815,2.9472,-30.471
-17.947,-4.7753,136.73
33.924,8.5109,-60.716
-40.804,2.3665,-18.547
-12.099,5.0046,57.356
75.573,2.0578,-125.45
-61.665,-14.545,95.116
34.838,-10.103,-174.5
-62.434,9.954,130.94
40.082,-4.5921,-106.22
19.205,-1.5324,75.351
-16.212,16.849,132.67
-34.453,11.971,-117.83
42.274,0.30419,27.449
-21.164,-7.7704,-31.462
50.512,3.0108,115.79
-52.751,-7.9826,-169.56
2.7619,1.5774,62.676
16.459,-2.8925,-51.227
-28.398,-1.4311,14.133
12.032,-2.5857,35.449
1.2405,2.6192,-23.12
23.144,1.4115,20.413
-37.157,-2.7449,-46.529
10.44,3.306,32.738
26.408,0.99194,-14.062
-21.182,2.0568,17.964
2.694,1.4974,55.276
10.193,4.5195,-66.253
-21.336,-6.4316,6.4578
17.455,3.9474,20.533
-1.8164,-1.1649,0.81333
-22.955,2.3626,-15.356
51.009,6.2306,40.013
-47.979,-2.8722,-73.8
38.157,9.0453,49.031
-21.868,-5.6676,49.853
-5.3757,0.75079,-94.756
-6.9829,-2.7102,-8.1422
-0.99069,-0.68645,79.782
43.219,6.9994,-38.876
-42.237,-4.5342,-38.058
8.2083,3.1874,69.116
4.1362,-0.60928,5.7644
8.5787,-1.3974,-75.307
0.36856,-2.1497,12.773
-31.265,-0.19933,-23.947
27.772,1.4578,35.742
-3.9373,-3.0227,20.649
0.034877,0.58874,-75.978
6.0299,2.1774,55.716
-19.311,-1.1331,38.538
15.842,0.45466,-82.636
-7.3901,1.8022,-18.924
28.343,5.4136,149.4
-28.333,-3.2069,-100.56
-30.158,12.661,107.09
72.001,2.5121,0.73778
-16.144,1.9189,-21.818
-27.179,5.1416,-107.55
9.8786,-7.1666,127.16
-4.0815,-2.4777,-37.049
-2.7666,-6.4798,-79.533
-9.5506,-5.0088,-29.089
8.6023,-3.967,55.173
-0.63155,0.22895,-5.3333
9.6561,0.89741,29.76
15.444,5.4059,66.573
-35.374,2.0067,-203.76
26.065,-0.24852,71.409
-3.5197,-4.3799,56.236
-7.0555,2.272,23.684
-8.1112,4.2243,-21.444
1.2669,2.3076,-77.96
29.944,3.3986,63.142
-66.598,-0.025702,23.364
78.863,-0.22827,-46.471
1.9672,-8.0424,19.542
-62.744,-0.25335,59.404
34.058,12.274,-66.289
-30.032,-2.6224,0.16889
17.658,6.7052,38.267
4.7357,0.90416,-29.631
-0.69753,0.30129,-14.48
2.1737,-6.9061,-3.0622
-7.8227,-5.4795,25.711
17.223,-0.34209,-61.924
-23.77,-2.8529,54.338
-0.19512,-1.6269,-68.431
6.5417,4.9728,50.147
